1559913687360;0;
1559913687361;0;
1559913687362;0;
1559913687363;0;
1559913687365;0;
1559913687366;0;
1559913687367;0;
1559913687368;0;
1559913687369;0;
1559913687370;0;
1559913687372;0;
1559913687373;0;
1559913687374;0;
1559913687375;0;
1559913687376;0;
1559913687378;0;
1559913687379;0;
1559913687380;104;
1559913687381;0;
1559913687382;0;
1559913687384;0;
1559913687385;0;
1559913687386;0;
1559913687387;0;
1559913687388;0;
1559913687390;0;
1559913687391;0;
1559913687392;0;
1559913687393;0;
1559913687394;0;
1559913687396;0;
1559913687397;0;
1559913687398;0;
1559913687399;0;
1559913687400;0;
1559913687402;0;
1559913687403;0;
1559913687404;0;
1559913687405;0;
1559913687407;0;
1559913687408;0;
1559913687409;0;
1559913687410;0;
1559913687412;0;
1559913687413;0;
1559913687414;0;
1559913687415;0;
1559913687416;0;
1559913687417;0;
1559913687419;0;
1559913687420;0;
1559913687421;0;
1559913687422;0;
1559913687423;0;
1559913687425;0;
1559913687426;0;
1559913687427;0;
1559913687428;0;
1559913687430;0;
1559913687431;0;
1559913687432;0;
1559913687433;0;
1559913687434;0;
1559913687435;0;
1559913687437;0;
1559913687438;0;
1559913687439;0;
1559913687440;0;
1559913687442;0;
1559913687443;0;
1559913687444;0;
1559913687445;0;
1559913687446;0;
1559913687448;0;
1559913687449;0;
1559913687450;0;
1559913687451;0;
1559913687452;0;
1559913687454;0;
1559913687455;0;
1559913687456;0;
1559913687457;0;
1559913687458;0;
1559913687459;0;
1559913687461;0;
1559913687462;0;
1559913687463;0;
1559913687464;0;
1559913687465;0;
1559913687467;0;
1559913687468;0;
1559913687469;0;
1559913687470;0;
1559913687471;0;
1559913687473;0;
1559913687474;0;
1559913687475;0;
1559913687476;0;
1559913687477;0;
1559913687479;0;
1559913687480;0;
1559913687481;0;
1559913687482;0;
1559913687483;0;
1559913687485;0;
1559913687486;0;
1559913687487;0;
1559913687488;0;
1559913687489;0;
1559913687490;0;
1559913687492;0;
1559913687493;0;
1559913687494;0;
1559913687495;0;
1559913687496;0;
1559913687498;0;
1559913687499;0;
1559913687500;0;
1559913687501;0;
1559913687502;0;
1559913687504;0;
1559913687505;0;
1559913687506;0;
1559913687507;0;
1559913687508;0;
1559913687510;0;
1559913687511;0;
1559913687512;0;
1559913687513;0;
1559913687515;0;
1559913687516;0;
1559913687517;0;
1559913687518;0;
1559913687519;0;
1559913687521;0;
1559913687522;0;
