1559078792901,20,5825;
1559078792901,19,5825;
1559078792901,20,5825;
1559078792901,16,5180;
1559078792901,16,5180;
1559078792901,17,5180;
1559078792901,16,5180;
1559078792901,16,5180;
1559078792901,17,5180;
1559078792901,16,5180;
1559078792901,16,5180;
1559078792901,17,5180;
1559078792901,16,5180;
1559078792901,16,5180;
1559078792901,17,5180;
1559078792901,16,5180;
1559078792901,16,5180;
1559078792901,17,5180;
1559078792901,16,5180;
1559078792901,16,5180;
1559078792901,17,5180;
1559078792901,16,5180;
1559078792901,16,5180;
1559078792901,17,5180;
1559078792901,16,5180;
1559078792901,16,5180;
1559078792901,17,5180;
1559078792901,16,5180;
1559078792901,14,5180;
1559078792902,14,5180;
1559078792902,11,5180;
1559078792902,12,5180;
1559078792902,13,5180;
1559078792902,12,5180;
1559078792902,12,5180;
1559078792902,12,5180;
1559078792902,13,5180;
1559078792902,13,5180;
1559078792902,12,5180;
1559078792902,12,5180;
1559078792902,13,5180;
1559078792902,13,5180;
1559078792902,13,5180;
1559078792902,12,5180;
1559078792902,13,5180;
1559078792902,11,5180;
1559078792902,13,5180;
1559078792902,11,5180;
1559078792902,13,5180;
1559078792902,11,5180;
1559078792902,12,5180;
1559078792902,12,5180;
1559078792902,13,5180;
1559078792902,12,5180;
1559078792902,13,5180;
1559078792902,12,5180;
1559078792902,12,5180;
1559078792902,12,5180;
1559078792902,12,5180;
1559078792902,11,5180;
1559078792902,13,5180;
1559078792902,11,5180;
1559078792902,13,5180;
1559078792902,11,5180;
1559078792902,13,5180;
1559078792902,11,5180;
1559078792902,13,5180;
1559078792902,11,5180;
1559078792902,13,5180;
1559078792902,11,5180;
1559078792902,13,5180;
1559078792902,11,5180;
1559078792902,12,5180;
1559078792902,12,5180;
1559078792902,12,5180;
1559078792902,12,5180;
1559078792902,12,5180;
1559078792902,12,5180;
1559078792902,12,5180;
1559078792902,12,5180;
1559078792902,12,5180;
1559078792902,12,5180;
1559078792902,12,5180;
1559078792902,12,5180;
1559078792902,12,5180;
1559078792902,12,5180;
1559078792902,12,5180;
1559078792902,12,5180;
1559078792902,12,5180;
1559078792902,12,5180;
1559078792902,12,5180;
1559078792902,12,5180;
1559078792902,12,5180;
1559078792902,12,5180;
1559078792902,12,5180;
1559078792902,12,5180;
1559078792902,12,5180;
1559078792902,12,5180;
1559078792902,12,5180;
1559078792902,12,5180;
1559078792902,12,5180;
1559078792902,12,5180;
1559078792902,12,5180;
1559078792902,12,5180;
1559078792902,12,5180;
1559078792902,12,5180;
1559078792902,12,5180;
1559078792902,12,5180;
1559078792902,12,5180;
1559078792902,12,5180;
1559078792902,12,5180;
1559078792902,12,5180;
1559078792902,12,5180;
1559078792902,12,5180;
1559078792902,12,5180;
1559078792902,12,5180;
1559078792902,12,5180;
1559078792902,12,5180;
1559078792902,12,5180;
1559078792902,12,5180;
1559078792902,12,5180;
1559078792902,12,5180;
1559078792902,12,5180;
1559078792902,12,5180;
1559078792902,12,5180;
1559078792902,12,5180;
1559078792902,12,5180;
1559078792902,12,5180;
1559078792902,12,5180;
1559078792902,12,5180;
1559078792902,12,5180;
1559078792902,12,5180;
1559078792902,12,5180;
1559078792902,12,5180;
1559078792902,15,5200;
1559078792902,16,5200;
1559078792902,15,5200;
1559078792902,15,5200;
1559078792902,15,5200;
1559078792902,14,5200;
1559078792902,15,5200;
1559078792902,16,5200;
1559078792902,15,5200;
1559078792902,15,5200;
1559078792902,15,5200;
1559078792902,14,5200;
1559078792902,15,5200;
1559078792902,16,5200;
1559078792902,15,5200;
1559078792902,15,5200;
1559078792902,14,5200;
1559078792902,15,5200;
1559078792902,15,5200;
1559078792902,15,5200;
1559078792902,15,5200;
1559078792902,14,5200;
1559078792902,15,5200;
1559078792902,15,5200;
1559078792902,14,5200;
1559078792902,15,5200;
1559078792902,15,5200;
1559078792902,15,5200;
1559078792902,14,5200;
1559078792902,15,5200;
1559078792903,15,5200;
1559078792903,14,5200;
1559078792903,15,5200;
1559078792903,15,5200;
1559078792903,15,5200;
1559078792903,15,5200;
1559078792903,15,5200;
1559078792903,15,5200;
1559078792903,15,5200;
1559078792903,15,5200;
1559078792903,15,5200;
1559078792903,15,5200;
1559078792903,15,5200;
1559078792903,15,5200;
1559078792903,14,5200;
1559078792903,15,5200;
1559078792903,15,5200;
1559078792903,15,5200;
1559078792903,15,5200;
1559078792903,16,5200;
1559078792903,15,5200;
1559078792903,15,5200;
1559078792903,15,5200;
1559078792903,15,5200;
1559078792903,15,5200;
1559078792903,16,5200;
1559078792903,15,5200;
1559078792903,15,5200;
1559078792903,15,5200;
1559078792903,14,5200;
1559078792903,15,5200;
1559078792903,15,5200;
1559078792903,15,5200;
1559078792903,15,5200;
1559078792903,14,5200;
1559078792903,15,5200;
1559078792903,15,5200;
1559078792903,15,5200;
1559078792903,15,5200;
1559078792903,15,5200;
1559078792903,14,5200;
1559078792903,15,5200;
1559078792903,15,5200;
1559078792903,15,5200;
1559078792903,15,5200;
1559078792903,15,5200;
1559078792903,15,5200;
1559078792903,15,5200;
1559078792903,15,5200;
1559078792903,15,5200;
1559078792903,15,5200;
1559078792903,15,5200;
1559078792903,15,5200;
1559078792903,15,5200;
1559078792903,15,5200;
1559078792903,15,5200;
1559078792903,14,5200;
1559078792903,15,5200;
1559078792903,15,5200;
1559078792903,14,5200;
1559078792903,15,5200;
1559078792903,15,5200;
1559078792903,14,5200;
1559078792903,15,5200;
1559078792903,15,5200;
1559078792903,15,5200;
1559078792903,15,5200;
